Line_Item_ID,Date,Credit_Card_Number,Quantity,Menu_Item
53501,06-18-2018,1.81E+15,1,burnt garlic tonkotsu ramen
53502,06-18-2018,1.81E+15,1,burnt garlic tonkotsu ramen
53511,06-18-2018,8.79E+15,1,burnt garlic tonkotsu ramen
53512,06-18-2018,8.79E+15,1,burnt garlic tonkotsu ramen
53529,06-18-2018,6.71E+15,1,burnt garlic tonkotsu ramen
53530,06-18-2018,6.71E+15,1,burnt garlic tonkotsu ramen
53549,06-18-2018,1.64E+15,1,burnt garlic tonkotsu ramen
53550,06-18-2018,1.64E+15,1,burnt garlic tonkotsu ramen
53551,06-18-2018,2.29E+15,1,burnt garlic tonkotsu ramen
53552,06-18-2018,2.29E+15,1,burnt garlic tonkotsu ramen
53611,06-20-2018,7.81E+15,2,burnt garlic tonkotsu ramen
53612,06-20-2018,7.81E+15,2,burnt garlic tonkotsu ramen
53709,06-20-2018,4.36E+15,1,burnt garlic tonkotsu ramen
53710,06-20-2018,4.36E+15,1,burnt garlic tonkotsu ramen
53721,06-21-2018,4.65E+15,2,burnt garlic tonkotsu ramen
53722,06-21-2018,4.65E+15,2,burnt garlic tonkotsu ramen
53731,06-21-2018,2.62E+15,1,burnt garlic tonkotsu ramen
53732,06-21-2018,2.62E+15,1,burnt garlic tonkotsu ramen
53739,06-21-2018,3.42E+15,1,burnt garlic tonkotsu ramen
53740,06-21-2018,3.42E+15,1,burnt garlic tonkotsu ramen
53741,06-21-2018,7.51E+15,2,burnt garlic tonkotsu ramen
53742,06-21-2018,7.51E+15,2,burnt garlic tonkotsu ramen
53751,06-21-2018,5.48E+15,1,burnt garlic tonkotsu ramen
53752,06-21-2018,5.48E+15,1,burnt garlic tonkotsu ramen
53831,06-22-2018,5.85E+15,1,burnt garlic tonkotsu ramen
53832,06-22-2018,5.85E+15,1,burnt garlic tonkotsu ramen
53857,06-22-2018,7.01E+15,1,burnt garlic tonkotsu ramen
53858,06-22-2018,7.01E+15,1,burnt garlic tonkotsu ramen
53875,06-22-2018,7.69E+14,1,burnt garlic tonkotsu ramen
53876,06-22-2018,7.69E+14,1,burnt garlic tonkotsu ramen
53891,06-22-2018,3.92E+14,1,burnt garlic tonkotsu ramen
53892,06-22-2018,3.92E+14,1,burnt garlic tonkotsu ramen
53897,06-23-2018,6.91E+15,1,burnt garlic tonkotsu ramen
53898,06-23-2018,6.91E+15,1,burnt garlic tonkotsu ramen
53919,06-23-2018,8.36E+15,1,burnt garlic tonkotsu ramen
53920,06-23-2018,8.36E+15,1,burnt garlic tonkotsu ramen
53925,06-23-2018,6.62E+15,1,burnt garlic tonkotsu ramen
53926,06-23-2018,6.62E+15,1,burnt garlic tonkotsu ramen
53931,06-23-2018,9.57E+15,1,burnt garlic tonkotsu ramen
53932,06-23-2018,9.57E+15,1,burnt garlic tonkotsu ramen
53933,06-23-2018,2.96E+15,1,burnt garlic tonkotsu ramen
53934,06-23-2018,2.96E+15,1,burnt garlic tonkotsu ramen
53937,06-23-2018,2.43E+15,1,burnt garlic tonkotsu ramen
53938,06-23-2018,2.43E+15,1,burnt garlic tonkotsu ramen
53939,06-23-2018,7.16E+15,3,burnt garlic tonkotsu ramen
53940,06-23-2018,7.16E+15,3,burnt garlic tonkotsu ramen
53949,06-23-2018,6.82E+15,1,burnt garlic tonkotsu ramen
53950,06-23-2018,6.82E+15,1,burnt garlic tonkotsu ramen
53959,06-23-2018,9.54E+15,1,burnt garlic tonkotsu ramen
53960,06-23-2018,9.54E+15,1,burnt garlic tonkotsu ramen
53975,06-23-2018,9.74E+14,1,burnt garlic tonkotsu ramen
53976,06-23-2018,9.74E+14,1,burnt garlic tonkotsu ramen
53987,06-23-2018,3.64E+15,1,burnt garlic tonkotsu ramen
53988,06-23-2018,3.64E+15,1,burnt garlic tonkotsu ramen
54019,06-23-2018,9.86E+15,1,burnt garlic tonkotsu ramen
54020,06-23-2018,9.86E+15,1,burnt garlic tonkotsu ramen
54057,06-23-2018,3.95E+15,1,burnt garlic tonkotsu ramen
54058,06-23-2018,3.95E+15,1,burnt garlic tonkotsu ramen
54067,06-24-2018,9.33E+14,1,burnt garlic tonkotsu ramen
54068,06-24-2018,9.33E+14,1,burnt garlic tonkotsu ramen
54077,06-24-2018,8.38E+15,4,burnt garlic tonkotsu ramen
54078,06-24-2018,8.38E+15,4,burnt garlic tonkotsu ramen
54095,06-24-2018,1.77E+15,1,burnt garlic tonkotsu ramen
54096,06-24-2018,1.77E+15,1,burnt garlic tonkotsu ramen
54099,06-24-2018,1.72E+15,1,burnt garlic tonkotsu ramen
54100,06-24-2018,1.72E+15,1,burnt garlic tonkotsu ramen
54117,06-24-2018,2.75E+15,3,burnt garlic tonkotsu ramen
54118,06-24-2018,2.75E+15,3,burnt garlic tonkotsu ramen
54125,06-24-2018,9.85E+15,1,burnt garlic tonkotsu ramen
54126,06-24-2018,9.85E+15,1,burnt garlic tonkotsu ramen
54151,06-24-2018,7.82E+15,1,burnt garlic tonkotsu ramen
54152,06-24-2018,7.82E+15,1,burnt garlic tonkotsu ramen
54153,06-24-2018,5.25E+15,1,burnt garlic tonkotsu ramen
54154,06-24-2018,5.25E+15,1,burnt garlic tonkotsu ramen
54197,06-25-2018,5.93E+15,1,burnt garlic tonkotsu ramen
54198,06-25-2018,5.93E+15,1,burnt garlic tonkotsu ramen
54243,06-25-2018,6.78E+15,1,burnt garlic tonkotsu ramen
54244,06-25-2018,6.78E+15,1,burnt garlic tonkotsu ramen
54245,06-25-2018,2.25E+15,1,burnt garlic tonkotsu ramen
54246,06-25-2018,2.25E+15,1,burnt garlic tonkotsu ramen
54263,06-25-2018,7.25E+15,1,burnt garlic tonkotsu ramen
54264,06-25-2018,7.25E+15,1,burnt garlic tonkotsu ramen
54281,06-25-2018,2.75E+14,1,burnt garlic tonkotsu ramen
54282,06-25-2018,2.75E+14,1,burnt garlic tonkotsu ramen
54293,06-25-2018,1.59E+15,1,burnt garlic tonkotsu ramen
54294,06-25-2018,1.59E+15,1,burnt garlic tonkotsu ramen
54299,06-25-2018,4.69E+15,1,burnt garlic tonkotsu ramen
54300,06-25-2018,4.69E+15,1,burnt garlic tonkotsu ramen
54341,06-26-2018,8.39E+15,1,burnt garlic tonkotsu ramen
54342,06-26-2018,8.39E+15,1,burnt garlic tonkotsu ramen
54363,06-27-2018,8.93E+14,1,burnt garlic tonkotsu ramen
54364,06-27-2018,8.93E+14,1,burnt garlic tonkotsu ramen
54399,06-27-2018,7.26E+15,1,burnt garlic tonkotsu ramen
54400,06-27-2018,7.26E+15,1,burnt garlic tonkotsu ramen
54431,06-27-2018,4.78E+15,1,burnt garlic tonkotsu ramen
54432,06-27-2018,4.78E+15,1,burnt garlic tonkotsu ramen
54449,06-27-2018,5.65E+14,2,burnt garlic tonkotsu ramen
54450,06-27-2018,5.65E+14,2,burnt garlic tonkotsu ramen
54477,06-28-2018,4.63E+15,1,burnt garlic tonkotsu ramen
54478,06-28-2018,4.63E+15,1,burnt garlic tonkotsu ramen
54537,06-29-2018,3.07E+15,1,burnt garlic tonkotsu ramen
54538,06-29-2018,3.07E+15,1,burnt garlic tonkotsu ramen
54559,06-29-2018,9.43E+15,1,burnt garlic tonkotsu ramen
54560,06-29-2018,9.43E+15,1,burnt garlic tonkotsu ramen
54583,06-29-2018,2.27E+14,4,burnt garlic tonkotsu ramen
54584,06-29-2018,2.27E+14,4,burnt garlic tonkotsu ramen
54601,06-29-2018,4.52E+15,1,burnt garlic tonkotsu ramen
54602,06-29-2018,4.52E+15,1,burnt garlic tonkotsu ramen
54609,06-29-2018,3.56E+15,2,burnt garlic tonkotsu ramen
54610,06-29-2018,3.56E+15,2,burnt garlic tonkotsu ramen
54615,06-29-2018,5.26E+14,1,burnt garlic tonkotsu ramen
54616,06-29-2018,5.26E+14,1,burnt garlic tonkotsu ramen
54619,06-29-2018,7.50E+15,1,burnt garlic tonkotsu ramen
54620,06-29-2018,7.50E+15,1,burnt garlic tonkotsu ramen
54633,06-29-2018,1.14E+15,1,burnt garlic tonkotsu ramen
54634,06-29-2018,1.14E+15,1,burnt garlic tonkotsu ramen
54635,06-29-2018,4.85E+15,1,burnt garlic tonkotsu ramen
54636,06-29-2018,4.85E+15,1,burnt garlic tonkotsu ramen
54637,06-29-2018,3.28E+15,1,burnt garlic tonkotsu ramen
54638,06-29-2018,3.28E+15,1,burnt garlic tonkotsu ramen
54651,06-29-2018,2.74E+15,1,burnt garlic tonkotsu ramen
54652,06-29-2018,2.74E+15,1,burnt garlic tonkotsu ramen
54689,06-29-2018,5.09E+15,1,burnt garlic tonkotsu ramen
54690,06-29-2018,5.09E+15,1,burnt garlic tonkotsu ramen
54691,06-29-2018,6.74E+15,4,burnt garlic tonkotsu ramen
54692,06-29-2018,6.74E+15,4,burnt garlic tonkotsu ramen
54701,06-30-2018,5.96E+14,1,burnt garlic tonkotsu ramen
54702,06-30-2018,5.96E+14,1,burnt garlic tonkotsu ramen
54717,06-30-2018,7.24E+15,1,burnt garlic tonkotsu ramen
54718,06-30-2018,7.24E+15,1,burnt garlic tonkotsu ramen
54789,06-30-2018,8.96E+15,4,burnt garlic tonkotsu ramen
54790,06-30-2018,8.96E+15,4,burnt garlic tonkotsu ramen
54791,06-30-2018,6.91E+15,1,burnt garlic tonkotsu ramen
54792,06-30-2018,6.91E+15,1,burnt garlic tonkotsu ramen
54823,06-30-2018,3.98E+15,3,burnt garlic tonkotsu ramen
54824,06-30-2018,3.98E+15,3,burnt garlic tonkotsu ramen
54831,06-30-2018,3.54E+15,1,burnt garlic tonkotsu ramen
54832,06-30-2018,3.54E+15,1,burnt garlic tonkotsu ramen
54853,07-01-18,4.71E+15,2,burnt garlic tonkotsu ramen
54854,07-01-18,4.71E+15,2,burnt garlic tonkotsu ramen
54861,07-01-18,1.11E+15,1,burnt garlic tonkotsu ramen
54862,07-01-18,1.11E+15,1,burnt garlic tonkotsu ramen
54865,07-01-18,9.03E+15,1,burnt garlic tonkotsu ramen
54866,07-01-18,9.03E+15,1,burnt garlic tonkotsu ramen
54871,07-01-18,3.98E+15,2,burnt garlic tonkotsu ramen
54872,07-01-18,3.98E+15,2,burnt garlic tonkotsu ramen
54895,07-01-18,2.89E+15,2,burnt garlic tonkotsu ramen
54896,07-01-18,2.89E+15,2,burnt garlic tonkotsu ramen
54939,07-02-18,2.23E+15,1,burnt garlic tonkotsu ramen
54940,07-02-18,2.23E+15,1,burnt garlic tonkotsu ramen
54955,07-02-18,5.31E+15,1,burnt garlic tonkotsu ramen
54956,07-02-18,5.31E+15,1,burnt garlic tonkotsu ramen
55017,07-02-18,2.82E+15,1,burnt garlic tonkotsu ramen
55018,07-02-18,2.82E+15,1,burnt garlic tonkotsu ramen
55023,07-02-18,9.56E+15,1,burnt garlic tonkotsu ramen
55024,07-02-18,9.56E+15,1,burnt garlic tonkotsu ramen
55035,07-03-18,7.05E+15,2,burnt garlic tonkotsu ramen
55036,07-03-18,7.05E+15,2,burnt garlic tonkotsu ramen
55047,07-03-18,1.14E+15,1,burnt garlic tonkotsu ramen
55048,07-03-18,1.14E+15,1,burnt garlic tonkotsu ramen
55059,07-03-18,7.25E+15,1,burnt garlic tonkotsu ramen
55060,07-03-18,7.25E+15,1,burnt garlic tonkotsu ramen
55071,07-03-18,6.57E+15,1,burnt garlic tonkotsu ramen
55072,07-03-18,6.57E+15,1,burnt garlic tonkotsu ramen
55075,07-03-18,6.46E+15,1,burnt garlic tonkotsu ramen
55076,07-03-18,6.46E+15,1,burnt garlic tonkotsu ramen
55077,07-03-18,3.90E+15,1,burnt garlic tonkotsu ramen
55078,07-03-18,3.90E+15,1,burnt garlic tonkotsu ramen
55097,07-03-18,9.50E+15,1,burnt garlic tonkotsu ramen
55098,07-03-18,9.50E+15,1,burnt garlic tonkotsu ramen
55107,07-03-18,6.63E+15,1,burnt garlic tonkotsu ramen
55108,07-03-18,6.63E+15,1,burnt garlic tonkotsu ramen
55157,07-03-18,3.71E+15,1,burnt garlic tonkotsu ramen
55158,07-03-18,3.71E+15,1,burnt garlic tonkotsu ramen
55185,07-03-18,8.04E+15,1,burnt garlic tonkotsu ramen
55186,07-03-18,8.04E+15,1,burnt garlic tonkotsu ramen
55303,07-05-18,3.56E+15,3,burnt garlic tonkotsu ramen
55304,07-05-18,3.56E+15,3,burnt garlic tonkotsu ramen
55321,07-05-18,4.42E+14,1,burnt garlic tonkotsu ramen
55322,07-05-18,4.42E+14,1,burnt garlic tonkotsu ramen
55387,07-06-18,5.61E+15,1,burnt garlic tonkotsu ramen
55388,07-06-18,5.61E+15,1,burnt garlic tonkotsu ramen
55429,07-06-18,2.60E+15,1,burnt garlic tonkotsu ramen
55430,07-06-18,2.60E+15,1,burnt garlic tonkotsu ramen
55465,07-06-18,5.96E+15,1,burnt garlic tonkotsu ramen
55466,07-06-18,5.96E+15,1,burnt garlic tonkotsu ramen
55469,07-07-18,2.36E+15,1,burnt garlic tonkotsu ramen
55470,07-07-18,2.36E+15,1,burnt garlic tonkotsu ramen
55513,07-07-18,1.98E+14,1,burnt garlic tonkotsu ramen
55514,07-07-18,1.98E+14,1,burnt garlic tonkotsu ramen
55523,07-07-18,3.73E+15,1,burnt garlic tonkotsu ramen
55524,07-07-18,3.73E+15,1,burnt garlic tonkotsu ramen
55539,07-07-18,3.00E+15,1,burnt garlic tonkotsu ramen
55540,07-07-18,3.00E+15,1,burnt garlic tonkotsu ramen
55619,07-09-18,5.77E+15,1,burnt garlic tonkotsu ramen
55620,07-09-18,5.77E+15,1,burnt garlic tonkotsu ramen
55627,07-09-18,4.58E+15,1,burnt garlic tonkotsu ramen
55628,07-09-18,4.58E+15,1,burnt garlic tonkotsu ramen
55639,07-09-18,1.60E+15,1,burnt garlic tonkotsu ramen
55640,07-09-18,1.60E+15,1,burnt garlic tonkotsu ramen
55647,07-09-18,8.58E+15,1,burnt garlic tonkotsu ramen
55648,07-09-18,8.58E+15,1,burnt garlic tonkotsu ramen
55649,07-09-18,6.18E+15,1,burnt garlic tonkotsu ramen
55650,07-09-18,6.18E+15,1,burnt garlic tonkotsu ramen
55657,07-10-18,2.27E+15,3,burnt garlic tonkotsu ramen
55658,07-10-18,2.27E+15,3,burnt garlic tonkotsu ramen
55707,07-10-18,2.31E+15,1,burnt garlic tonkotsu ramen
55708,07-10-18,2.31E+15,1,burnt garlic tonkotsu ramen
55709,07-10-18,5.92E+15,1,burnt garlic tonkotsu ramen
55710,07-10-18,5.92E+15,1,burnt garlic tonkotsu ramen
55741,07-10-18,9.25E+15,4,burnt garlic tonkotsu ramen
55742,07-10-18,9.25E+15,4,burnt garlic tonkotsu ramen
55751,07-10-18,1.91E+15,1,burnt garlic tonkotsu ramen
55752,07-10-18,1.91E+15,1,burnt garlic tonkotsu ramen
55753,07-10-18,7.34E+15,1,burnt garlic tonkotsu ramen
55754,07-10-18,7.34E+15,1,burnt garlic tonkotsu ramen
55775,07-10-18,3.57E+15,4,burnt garlic tonkotsu ramen
55776,07-10-18,3.57E+15,4,burnt garlic tonkotsu ramen
55811,07-10-18,1.95E+15,1,burnt garlic tonkotsu ramen
55812,07-10-18,1.95E+15,1,burnt garlic tonkotsu ramen
55813,07-10-18,6.76E+15,1,burnt garlic tonkotsu ramen
55814,07-10-18,6.76E+15,1,burnt garlic tonkotsu ramen
55825,07-10-18,4.77E+14,1,burnt garlic tonkotsu ramen
55826,07-10-18,4.77E+14,1,burnt garlic tonkotsu ramen
55861,07-11-18,5.92E+15,1,burnt garlic tonkotsu ramen
55862,07-11-18,5.92E+15,1,burnt garlic tonkotsu ramen
55891,07-12-18,1.55E+15,1,burnt garlic tonkotsu ramen
55892,07-12-18,1.55E+15,1,burnt garlic tonkotsu ramen
55929,07-12-18,6.09E+15,1,burnt garlic tonkotsu ramen
55930,07-12-18,6.09E+15,1,burnt garlic tonkotsu ramen
55995,07-13-2018,1.57E+15,1,burnt garlic tonkotsu ramen
55996,07-13-2018,1.57E+15,1,burnt garlic tonkotsu ramen
55997,07-13-2018,6.12E+15,1,burnt garlic tonkotsu ramen
55998,07-13-2018,6.12E+15,1,burnt garlic tonkotsu ramen
56015,07-13-2018,7.04E+15,4,burnt garlic tonkotsu ramen
56016,07-13-2018,7.04E+15,4,burnt garlic tonkotsu ramen
56025,07-13-2018,6.90E+15,3,burnt garlic tonkotsu ramen
56026,07-13-2018,6.90E+15,3,burnt garlic tonkotsu ramen
56045,07-13-2018,7.71E+15,1,burnt garlic tonkotsu ramen
56046,07-13-2018,7.71E+15,1,burnt garlic tonkotsu ramen
56047,07-13-2018,2.07E+15,1,burnt garlic tonkotsu ramen
56048,07-13-2018,2.07E+15,1,burnt garlic tonkotsu ramen
56065,07-14-2018,8.50E+15,1,burnt garlic tonkotsu ramen
56066,07-14-2018,8.50E+15,1,burnt garlic tonkotsu ramen
56101,07-14-2018,2.57E+14,1,burnt garlic tonkotsu ramen
56102,07-14-2018,2.57E+14,1,burnt garlic tonkotsu ramen
56117,07-14-2018,8.26E+14,1,burnt garlic tonkotsu ramen
56118,07-14-2018,8.26E+14,1,burnt garlic tonkotsu ramen
56145,07-15-2018,5.81E+15,1,burnt garlic tonkotsu ramen
56146,07-15-2018,5.81E+15,1,burnt garlic tonkotsu ramen
56191,07-15-2018,8.83E+15,1,burnt garlic tonkotsu ramen
56192,07-15-2018,8.83E+15,1,burnt garlic tonkotsu ramen
56217,07-16-2018,7.46E+15,1,burnt garlic tonkotsu ramen
56218,07-16-2018,7.46E+15,1,burnt garlic tonkotsu ramen
56223,07-16-2018,2.04E+15,1,burnt garlic tonkotsu ramen
56224,07-16-2018,2.04E+15,1,burnt garlic tonkotsu ramen
56253,07-16-2018,9.63E+15,1,burnt garlic tonkotsu ramen
56254,07-16-2018,9.63E+15,1,burnt garlic tonkotsu ramen
56267,07-17-2018,2.28E+15,1,burnt garlic tonkotsu ramen
56268,07-17-2018,2.28E+15,1,burnt garlic tonkotsu ramen
56283,07-17-2018,8.03E+15,1,burnt garlic tonkotsu ramen
56284,07-17-2018,8.03E+15,1,burnt garlic tonkotsu ramen
56319,07-17-2018,9.58E+15,1,burnt garlic tonkotsu ramen
56320,07-17-2018,9.58E+15,1,burnt garlic tonkotsu ramen
56327,07-17-2018,6.78E+15,1,burnt garlic tonkotsu ramen
56328,07-17-2018,6.78E+15,1,burnt garlic tonkotsu ramen
56345,07-17-2018,1.75E+15,1,burnt garlic tonkotsu ramen
56346,07-17-2018,1.75E+15,1,burnt garlic tonkotsu ramen
56347,07-17-2018,2.53E+15,1,burnt garlic tonkotsu ramen
56348,07-17-2018,2.53E+15,1,burnt garlic tonkotsu ramen
56391,07-17-2018,7.98E+15,1,burnt garlic tonkotsu ramen
56392,07-17-2018,7.98E+15,1,burnt garlic tonkotsu ramen
56401,07-17-2018,5.86E+15,1,burnt garlic tonkotsu ramen
56402,07-17-2018,5.86E+15,1,burnt garlic tonkotsu ramen
56419,07-17-2018,7.74E+15,1,burnt garlic tonkotsu ramen
56420,07-17-2018,7.74E+15,1,burnt garlic tonkotsu ramen
56485,07-18-2018,8.09E+15,1,burnt garlic tonkotsu ramen
56486,07-18-2018,8.09E+15,1,burnt garlic tonkotsu ramen
56487,07-18-2018,8.87E+15,1,burnt garlic tonkotsu ramen
56488,07-18-2018,8.87E+15,1,burnt garlic tonkotsu ramen
56511,07-18-2018,9.12E+15,1,burnt garlic tonkotsu ramen
56512,07-18-2018,9.12E+15,1,burnt garlic tonkotsu ramen
56517,07-18-2018,6.63E+15,1,burnt garlic tonkotsu ramen
56518,07-18-2018,6.63E+15,1,burnt garlic tonkotsu ramen
56519,07-18-2018,3.14E+15,1,burnt garlic tonkotsu ramen
56520,07-18-2018,3.14E+15,1,burnt garlic tonkotsu ramen
56589,07-18-2018,1.68E+15,1,burnt garlic tonkotsu ramen
56590,07-18-2018,1.68E+15,1,burnt garlic tonkotsu ramen
56613,07-19-2018,3.40E+15,1,burnt garlic tonkotsu ramen
56614,07-19-2018,3.40E+15,1,burnt garlic tonkotsu ramen
56623,07-19-2018,1.57E+15,1,burnt garlic tonkotsu ramen
56624,07-19-2018,1.57E+15,1,burnt garlic tonkotsu ramen
56639,07-19-2018,8.75E+15,1,burnt garlic tonkotsu ramen
56640,07-19-2018,8.75E+15,1,burnt garlic tonkotsu ramen
56649,07-19-2018,2.52E+15,4,burnt garlic tonkotsu ramen
56650,07-19-2018,2.52E+15,4,burnt garlic tonkotsu ramen
56675,07-19-2018,9.20E+15,1,burnt garlic tonkotsu ramen
56676,07-19-2018,9.20E+15,1,burnt garlic tonkotsu ramen
56679,07-19-2018,2.62E+15,1,burnt garlic tonkotsu ramen
56680,07-19-2018,2.62E+15,1,burnt garlic tonkotsu ramen
56703,07-19-2018,4.97E+14,1,burnt garlic tonkotsu ramen
56704,07-19-2018,4.97E+14,1,burnt garlic tonkotsu ramen
56721,07-19-2018,3.32E+15,2,burnt garlic tonkotsu ramen
56722,07-19-2018,3.32E+15,2,burnt garlic tonkotsu ramen
56735,07-20-2018,3.01E+14,1,burnt garlic tonkotsu ramen
56736,07-20-2018,3.01E+14,1,burnt garlic tonkotsu ramen
56767,07-20-2018,8.35E+15,1,burnt garlic tonkotsu ramen
56768,07-20-2018,8.35E+15,1,burnt garlic tonkotsu ramen
56773,07-20-2018,7.79E+15,1,burnt garlic tonkotsu ramen
56774,07-20-2018,7.79E+15,1,burnt garlic tonkotsu ramen
56783,07-20-2018,7.47E+15,1,burnt garlic tonkotsu ramen
56784,07-20-2018,7.47E+15,1,burnt garlic tonkotsu ramen
56785,07-20-2018,8.51E+15,3,burnt garlic tonkotsu ramen
56786,07-20-2018,8.51E+15,3,burnt garlic tonkotsu ramen
56791,07-20-2018,1.63E+15,1,burnt garlic tonkotsu ramen
56792,07-20-2018,1.63E+15,1,burnt garlic tonkotsu ramen
56795,07-20-2018,3.03E+15,1,burnt garlic tonkotsu ramen
56796,07-20-2018,3.03E+15,1,burnt garlic tonkotsu ramen
56801,07-20-2018,9.35E+15,1,burnt garlic tonkotsu ramen
56802,07-20-2018,9.35E+15,1,burnt garlic tonkotsu ramen
56803,07-20-2018,4.68E+15,2,burnt garlic tonkotsu ramen
56804,07-20-2018,4.68E+15,2,burnt garlic tonkotsu ramen
56815,07-20-2018,1.29E+15,4,burnt garlic tonkotsu ramen
56816,07-20-2018,1.29E+15,4,burnt garlic tonkotsu ramen
56817,07-20-2018,6.50E+15,1,burnt garlic tonkotsu ramen
56818,07-20-2018,6.50E+15,1,burnt garlic tonkotsu ramen
56851,07-20-2018,6.00E+14,1,burnt garlic tonkotsu ramen
56852,07-20-2018,6.00E+14,1,burnt garlic tonkotsu ramen
56875,07-22-2018,8.67E+15,3,burnt garlic tonkotsu ramen
56876,07-22-2018,8.67E+15,3,burnt garlic tonkotsu ramen
56927,07-23-2018,7.46E+15,1,burnt garlic tonkotsu ramen
56928,07-23-2018,7.46E+15,1,burnt garlic tonkotsu ramen
56933,07-23-2018,9.70E+15,3,burnt garlic tonkotsu ramen
56934,07-23-2018,9.70E+15,3,burnt garlic tonkotsu ramen
56937,07-23-2018,9.40E+15,1,burnt garlic tonkotsu ramen
56938,07-23-2018,9.40E+15,1,burnt garlic tonkotsu ramen
56955,07-23-2018,5.45E+15,1,burnt garlic tonkotsu ramen
56956,07-23-2018,5.45E+15,1,burnt garlic tonkotsu ramen
56973,07-23-2018,7.64E+15,1,burnt garlic tonkotsu ramen
56974,07-23-2018,7.64E+15,1,burnt garlic tonkotsu ramen
56981,07-23-2018,4.29E+15,1,burnt garlic tonkotsu ramen
56982,07-23-2018,4.29E+15,1,burnt garlic tonkotsu ramen
57033,07-23-2018,1.41E+15,1,burnt garlic tonkotsu ramen
57034,07-23-2018,1.41E+15,1,burnt garlic tonkotsu ramen
57043,07-23-2018,4.99E+15,1,burnt garlic tonkotsu ramen
57044,07-23-2018,4.99E+15,1,burnt garlic tonkotsu ramen
57081,07-24-2018,8.15E+15,1,burnt garlic tonkotsu ramen
57082,07-24-2018,8.15E+15,1,burnt garlic tonkotsu ramen
57083,07-24-2018,5.87E+15,1,burnt garlic tonkotsu ramen
57084,07-24-2018,5.87E+15,1,burnt garlic tonkotsu ramen
57107,07-24-2018,4.23E+15,1,burnt garlic tonkotsu ramen
57108,07-24-2018,4.23E+15,1,burnt garlic tonkotsu ramen
57117,07-24-2018,8.88E+15,1,burnt garlic tonkotsu ramen
57118,07-24-2018,8.88E+15,1,burnt garlic tonkotsu ramen
57123,07-24-2018,1.51E+15,1,burnt garlic tonkotsu ramen
57124,07-24-2018,1.51E+15,1,burnt garlic tonkotsu ramen
57125,07-24-2018,4.35E+15,2,burnt garlic tonkotsu ramen
57126,07-24-2018,4.35E+15,2,burnt garlic tonkotsu ramen
57129,07-24-2018,7.87E+14,1,burnt garlic tonkotsu ramen
57130,07-24-2018,7.87E+14,1,burnt garlic tonkotsu ramen
57139,07-24-2018,4.05E+15,1,burnt garlic tonkotsu ramen
57140,07-24-2018,4.05E+15,1,burnt garlic tonkotsu ramen
57185,07-25-2018,3.57E+14,3,burnt garlic tonkotsu ramen
57186,07-25-2018,3.57E+14,3,burnt garlic tonkotsu ramen
57205,07-25-2018,1.12E+15,1,burnt garlic tonkotsu ramen
57206,07-25-2018,1.12E+15,1,burnt garlic tonkotsu ramen
57215,07-25-2018,1.44E+15,3,burnt garlic tonkotsu ramen
57216,07-25-2018,1.44E+15,3,burnt garlic tonkotsu ramen
57221,07-25-2018,8.26E+14,2,burnt garlic tonkotsu ramen
57222,07-25-2018,8.26E+14,2,burnt garlic tonkotsu ramen
57237,07-25-2018,9.42E+15,3,burnt garlic tonkotsu ramen
57238,07-25-2018,9.42E+15,3,burnt garlic tonkotsu ramen
57267,07-26-2018,9.55E+15,1,burnt garlic tonkotsu ramen
57268,07-26-2018,9.55E+15,1,burnt garlic tonkotsu ramen
57271,07-26-2018,7.06E+15,1,burnt garlic tonkotsu ramen
57272,07-26-2018,7.06E+15,1,burnt garlic tonkotsu ramen
57275,07-26-2018,5.08E+15,1,burnt garlic tonkotsu ramen
57276,07-26-2018,5.08E+15,1,burnt garlic tonkotsu ramen
57297,07-26-2018,2.84E+15,1,burnt garlic tonkotsu ramen
57298,07-26-2018,2.84E+15,1,burnt garlic tonkotsu ramen
57341,07-26-2018,3.20E+15,1,burnt garlic tonkotsu ramen
57342,07-26-2018,3.20E+15,1,burnt garlic tonkotsu ramen
57379,07-26-2018,3.64E+15,1,burnt garlic tonkotsu ramen
57380,07-26-2018,3.64E+15,1,burnt garlic tonkotsu ramen
57417,07-26-2018,4.77E+14,1,burnt garlic tonkotsu ramen
57418,07-26-2018,4.77E+14,1,burnt garlic tonkotsu ramen
57419,07-26-2018,4.98E+15,1,burnt garlic tonkotsu ramen
57420,07-26-2018,4.98E+15,1,burnt garlic tonkotsu ramen
57441,07-27-2018,7.27E+15,1,burnt garlic tonkotsu ramen
57442,07-27-2018,7.27E+15,1,burnt garlic tonkotsu ramen
57467,07-27-2018,1.97E+15,4,burnt garlic tonkotsu ramen
57468,07-27-2018,1.97E+15,4,burnt garlic tonkotsu ramen
57537,07-28-2018,5.00E+15,1,burnt garlic tonkotsu ramen
57538,07-28-2018,5.00E+15,1,burnt garlic tonkotsu ramen
57587,07-28-2018,5.23E+15,1,burnt garlic tonkotsu ramen
57588,07-28-2018,5.23E+15,1,burnt garlic tonkotsu ramen
57621,07-28-2018,6.35E+15,2,burnt garlic tonkotsu ramen
57622,07-28-2018,6.35E+15,2,burnt garlic tonkotsu ramen
57627,07-28-2018,1.41E+15,2,burnt garlic tonkotsu ramen
57628,07-28-2018,1.41E+15,2,burnt garlic tonkotsu ramen
57655,07-28-2018,8.99E+15,2,burnt garlic tonkotsu ramen
